seed,90%,80%,70%,60%,50%,40%,30%,20%,10%
1,5.578,4.6429,4.8444,4.2746,4.543,4.5013,4.2436,4.6044,5.0084
2,4.503,5.6367,5.0166,4.9718,5.0396,4.7374,4.785,4.6575,4.8147
3,5.6387,5.357,5.0477,5.4371,5.0303,4.8628,5.1463,4.831,5.3265
4,3.3988,5.3543,5.2147,5.2606,5.0628,5.0849,5.1525,5.0701,5.2355
5,6.3512,5.5133,5.6664,5.7556,5.2326,5.0858,5.3973,4.8949,4.7112
6,4.6154,4.6313,4.2028,4.3975,4.235,4.4321,4.6116,4.7368,4.9223
7,7.0959,5.0373,4.3712,5.1074,4.7499,4.4183,4.6983,4.5171,4.7718
8,3.1883,3.482,3.6046,4.0783,4.2809,4.1769,4.7583,4.6487,5.169
9,3.1313,4.1604,4.7685,5.1628,5.0564,5.0889,4.8073,4.6191,5.2713
10,4.0698,4.153,4.2632,4.3248,4.1056,3.982,4.5353,4.6986,4.9943
11,2.7805,3.452,3.972,4.1281,4.0275,4.3475,4.5087,4.5666,5.8363
12,2.7061,4.4476,5.2393,5.0762,5.1553,5.445,5.1501,4.8246,4.6693
13,6.4222,5.1727,4.398,4.3919,4.6302,4.5262,4.2191,4.7671,5.2366
14,4.8169,3.8827,4.3281,4.3914,4.676,4.8284,5.0821,4.4347,4.4789
15,4.4574,3.2383,4.6168,4.8236,5.0366,5.1022,4.925,5.0619,4.6941
16,2.8803,4.915,4.499,4.5501,4.2727,4.453,5.1159,4.8901,5.0424
17,4.2374,4.8468,4.5963,4.4128,4.5447,4.5693,4.7659,4.6612,4.8749
18,5.0664,5.6393,5.0146,4.9497,4.7954,4.6524,4.3844,4.8093,5.206
19,3.8643,4.1608,4.7386,4.756,4.6025,4.5329,4.6223,4.6584,4.775
20,3.8797,4.3821,3.9422,3.6881,4.3017,4.2992,4.3969,4.8835,5.0462
21,6.7833,5.6508,4.995,4.8528,4.3328,4.3618,4.3226,4.7185,4.9243
22,5.0724,5.3486,4.5298,4.9779,4.6447,4.5128,4.3087,4.4616,4.4098
23,5.4822,4.5997,4.9456,4.8133,4.6081,4.6347,4.4312,4.4449,4.5755
24,6.0872,5.3559,5.5137,5.2989,4.8885,4.693,4.6092,4.5791,7.2006
25,4.2209,4.5623,4.5873,4.7399,4.5187,4.7421,4.6964,4.4453,5.6114
26,2.5656,3.5906,4.17,4.2025,4.6177,4.8036,4.9115,5.2554,5.3201
27,4.0146,4.4512,4.1192,3.7636,4.3109,4.3757,4.4905,4.5758,5.3156
28,7.5057,6.1381,5.1782,4.5882,4.5156,4.6758,4.6785,4.8946,5.6432
29,4.8954,5.2274,4.6402,4.3364,4.3226,4.393,4.3873,4.5414,4.9876
30,3.0461,2.8127,3.6591,4.2073,4.52,4.8343,4.6321,4.5441,4.4944
31,3.4834,4.5145,4.0222,4.1081,4.3898,4.4253,4.4639,4.564,5.1766
32,3.2093,4.1831,4.0407,3.8121,4.0755,4.077,4.2756,4.6716,5.2205
33,2.8354,3.7686,4.602,4.7645,4.4993,4.7762,4.4946,4.6709,4.7344
34,3.9451,4.3717,4.5018,4.7988,4.9296,4.9369,4.6306,4.7197,4.6522
35,3.8074,4.4296,5.0078,4.6813,4.7886,4.7999,4.6354,4.6903,4.5729
36,3.7067,4.3031,4.5881,4.7246,4.6477,4.6311,4.7353,4.6785,4.8491
37,5.4451,4.676,4.5257,5.1354,4.9291,4.9789,5.3362,5.1601,4.7876
38,3.473,3.8799,4.6443,4.5032,4.3092,4.3771,4.544,4.445,4.7732
39,3.2756,5.512,5.1331,5.2661,5.0621,4.9889,5.1542,4.8685,5.4696
40,3.5638,4.0045,4.5748,4.5298,4.3871,4.3988,5.294,4.4953,4.6947
41,4.4696,5.0518,4.7508,4.8965,5.2239,4.9191,4.9184,4.567,4.827
42,6.2677,4.9175,4.5799,4.5958,4.2807,4.3399,4.2309,4.4537,5.8347
43,3.3145,4.5873,4.4292,4.5363,4.8657,5.1109,5.0572,5.0218,6.162
44,3.8447,3.5991,4.1869,4.3338,4.2094,4.1781,4.2152,4.3817,6.2011
