seed,90%,80%,70%,60%,50%,40%,30%,20%,10%
1,0.5699,0.382,0.4101,0.3147,0.3545,0.3733,0.3396,0.3763,0.4072
2,0.3598,0.4715,0.4009,0.4184,0.3964,0.3757,0.3936,0.3822,0.3967
3,0.4182,0.4355,0.4528,0.4655,0.4639,0.428,0.4356,0.3937,0.4387
4,0.3333,0.4752,0.4785,0.4803,0.4637,0.4382,0.4226,0.4067,0.4321
5,0.5346,0.5185,0.5444,0.5516,0.4727,0.4788,0.4934,0.4183,0.4013
6,0.4555,0.4617,0.3509,0.3725,0.3872,0.3887,0.4042,0.4307,0.4287
7,0.4312,0.3378,0.2997,0.3818,0.3628,0.3406,0.3837,0.3662,0.3847
8,0.2487,0.3115,0.3002,0.3443,0.3743,0.367,0.4203,0.3878,0.4225
9,0.2849,0.3575,0.4053,0.4329,0.4385,0.4388,0.4083,0.4016,0.4531
10,0.4323,0.3909,0.3925,0.3777,0.357,0.3375,0.3726,0.3771,0.4074
11,0.2127,0.2849,0.3053,0.3435,0.3305,0.3474,0.3569,0.3782,0.4844
12,0.1719,0.3061,0.3603,0.3756,0.3966,0.4474,0.4107,0.3963,0.3798
13,0.5665,0.4154,0.3429,0.3437,0.3631,0.3646,0.339,0.3898,0.429
14,0.5051,0.3506,0.3367,0.3887,0.3758,0.3886,0.4193,0.3842,0.3866
15,0.3591,0.2521,0.3805,0.4175,0.4164,0.4042,0.4005,0.4168,0.3877
16,0.2425,0.4263,0.4025,0.3964,0.3739,0.3926,0.4133,0.3976,0.4203
17,0.4297,0.4554,0.4581,0.3815,0.365,0.3551,0.3842,0.3894,0.3931
18,0.3756,0.4604,0.4272,0.4522,0.4396,0.4218,0.3959,0.4086,0.4354
19,0.6834,0.472,0.466,0.4039,0.3981,0.3936,0.3787,0.373,0.385
20,0.3225,0.3316,0.3295,0.3189,0.3378,0.3736,0.3612,0.3919,0.4106
21,0.6194,0.4111,0.3828,0.4007,0.3645,0.3669,0.3598,0.4073,0.4158
22,0.4106,0.4262,0.4192,0.4495,0.4128,0.3934,0.368,0.3799,0.3883
23,0.3199,0.3511,0.4289,0.3834,0.3831,0.3832,0.3678,0.3738,0.384
24,0.4066,0.3581,0.4245,0.414,0.4083,0.3871,0.39,0.375,0.6164
25,0.4206,0.4632,0.4764,0.4473,0.3947,0.3886,0.3959,0.3631,0.4464
26,0.2514,0.3258,0.3758,0.3536,0.3945,0.4154,0.4243,0.4481,0.4432
27,0.3282,0.4187,0.3711,0.3415,0.3534,0.3605,0.3896,0.3929,0.4368
28,0.774,0.6117,0.5421,0.4216,0.3769,0.4186,0.3876,0.3969,0.4622
29,0.5649,0.4346,0.3986,0.3581,0.3597,0.3816,0.3769,0.3689,0.4109
30,0.2392,0.2354,0.3191,0.3436,0.3507,0.3977,0.3795,0.3862,0.3793
31,0.3614,0.3917,0.3664,0.348,0.3478,0.3472,0.359,0.371,0.4121
32,0.1885,0.2987,0.3207,0.3051,0.3372,0.3414,0.3535,0.3929,0.4408
33,0.2173,0.2811,0.3629,0.3841,0.3794,0.4015,0.3985,0.3848,0.393
34,0.327,0.3572,0.388,0.4292,0.4567,0.453,0.3994,0.3907,0.3833
35,0.3079,0.3936,0.387,0.3788,0.4004,0.4055,0.3823,0.3681,0.3676
36,0.3369,0.3469,0.4173,0.425,0.4139,0.4035,0.41,0.404,0.4177
37,0.577,0.5288,0.4331,0.476,0.4749,0.4657,0.4703,0.451,0.4013
38,0.3594,0.4076,0.383,0.3418,0.3507,0.3455,0.3532,0.3662,0.3965
39,0.2705,0.464,0.4019,0.4307,0.4015,0.4196,0.4365,0.4153,0.4813
40,0.2678,0.2889,0.3658,0.396,0.3821,0.3846,0.4642,0.3767,0.3908
41,0.3219,0.4263,0.3506,0.3646,0.4041,0.4026,0.4087,0.4006,0.4028
42,0.5939,0.4388,0.3625,0.4088,0.3895,0.3924,0.406,0.3825,0.4929
43,0.2921,0.446,0.4365,0.4385,0.4821,0.5062,0.4375,0.4239,0.5178
44,0.356,0.2551,0.3566,0.4093,0.3462,0.3474,0.3493,0.3621,0.519
45,0.6024,0.4966,0.437,0.4603,0.3918,0.374,0.3627,0.3555,0.4279
46,0.2546,0.2958,0.3064,0.324,0.3524,0.3822,0.3436,0.3354,0.6985
47,0.5091,0.4174,0.4013,0.423,0.4563,0.4619,0.4124,0.4148,0.4264
48,0.4382,0.3983,0.4447,0.3912,0.3473,0.3408,0.3595,0.3896,0.4326
49,0.4595,0.3575,0.3237,0.3105,0.3716,0.3913,0.4034,0.4582,0.3959
50,0.3261,0.306,0.3142,0.3189,0.2991,0.3424,0.3877,0.4467,0.4505
51,0.4666,0.4753,0.543,0.5286,0.5687,0.4811,0.4755,0.4879,0.5544
52,0.2543,0.3778,0.4587,0.462,0.4438,0.4147,0.4053,0.4126,0.4207
53,0.3906,0.3198,0.3313,0.3323,0.3844,0.3952,0.3874,0.4067,0.4235
54,0.629,0.4073,0.3882,0.3462,0.355,0.4207,0.4483,0.4327,0.4386
55,0.3947,0.4359,0.4247,0.4702,0.4837,0.4567,0.4244,0.4014,0.3945
56,0.3959,0.5379,0.4749,0.4335,0.4005,0.3992,0.3766,0.4033,0.5922
57,0.3582,0.4022,0.3956,0.3214,0.346,0.3789,0.394,0.3883,0.458
58,0.2871,0.2572,0.3083,0.3246,0.3266,0.3317,0.3594,0.383,0.3884
