seed,90%,80%,70%,60%,50%,40%,30%,20%,10%
1,0.557,0.4026,0.4318,0.3448,0.3691,0.3827,0.3549,0.3983,0.4209
2,0.3534,0.4757,0.4196,0.424,0.4208,0.4022,0.4135,0.4064,0.4251
3,0.4017,0.4238,0.4439,0.4671,0.4615,0.4312,0.4419,0.4016,0.4379
4,0.3202,0.4711,0.501,0.5038,0.4951,0.4588,0.4507,0.4211,0.4484
5,0.5038,0.4901,0.5425,0.5341,0.4711,0.4808,0.4865,0.4222,0.4097
6,0.3966,0.4242,0.3775,0.3984,0.4034,0.3965,0.409,0.4295,0.427
7,0.4219,0.3441,0.3092,0.3795,0.3636,0.3445,0.3952,0.3923,0.4133
8,0.2839,0.334,0.3282,0.3855,0.4006,0.3899,0.4196,0.4037,0.4461
9,0.2804,0.3814,0.461,0.4751,0.4664,0.4561,0.4367,0.4221,0.4844
10,0.4204,0.3967,0.3816,0.3829,0.3739,0.3449,0.3764,0.3955,0.4148
11,0.2176,0.3022,0.3307,0.3617,0.3487,0.3762,0.3872,0.4075,0.4859
12,0.2252,0.3562,0.3946,0.4055,0.4235,0.4502,0.4193,0.4102,0.4012
13,0.5489,0.4285,0.375,0.3645,0.3783,0.3782,0.3591,0.4046,0.4306
14,0.4806,0.3614,0.3571,0.3865,0.3856,0.4133,0.4302,0.4067,0.3997
15,0.3608,0.2657,0.4086,0.4277,0.4208,0.4091,0.4098,0.4223,0.4027
16,0.2676,0.482,0.4355,0.4135,0.3915,0.4276,0.4479,0.4169,0.4372
17,0.4665,0.4579,0.4458,0.3853,0.3895,0.3843,0.4083,0.4064,0.415
18,0.4267,0.4451,0.4173,0.4473,0.4484,0.4343,0.4066,0.4288,0.4538
19,0.5131,0.416,0.4463,0.4113,0.3967,0.3893,0.3815,0.3856,0.3937
20,0.3405,0.3605,0.3589,0.354,0.3742,0.3923,0.3806,0.4241,0.4395
21,0.6563,0.4507,0.4107,0.4374,0.417,0.4096,0.4008,0.4322,0.4387
22,0.4286,0.4011,0.3848,0.4159,0.4019,0.3905,0.3751,0.3938,0.4077
23,0.3302,0.3448,0.4059,0.3943,0.3991,0.3945,0.3816,0.3865,0.3924
24,0.4192,0.3741,0.4191,0.4314,0.4243,0.4125,0.4145,0.3969,0.6162
25,0.4071,0.4824,0.4797,0.4403,0.3941,0.394,0.3981,0.3787,0.4735
26,0.2584,0.3335,0.3968,0.3736,0.4081,0.4271,0.4226,0.4505,0.4451
27,0.3398,0.4842,0.4153,0.388,0.3852,0.3863,0.4107,0.4086,0.4423
28,0.7524,0.6124,0.5554,0.4396,0.3916,0.4271,0.399,0.4084,0.4667
29,0.5067,0.4003,0.3765,0.366,0.3635,0.3841,0.3875,0.3965,0.4203
30,0.2323,0.2248,0.3254,0.3707,0.3767,0.4298,0.4138,0.4171,0.4001
31,0.3919,0.4052,0.3732,0.3683,0.3573,0.3578,0.3661,0.3881,0.435
32,0.2346,0.3436,0.3567,0.3367,0.3666,0.3637,0.378,0.4182,0.4586
33,0.228,0.3108,0.4167,0.4206,0.4048,0.4167,0.4138,0.4113,0.405
34,0.3021,0.3423,0.3846,0.4266,0.4548,0.4539,0.412,0.4177,0.4039
35,0.3509,0.3992,0.4149,0.4169,0.4262,0.4269,0.4026,0.3848,0.3876
36,0.3709,0.3584,0.4217,0.4313,0.4242,0.4324,0.4254,0.4237,0.4301
37,0.5046,0.4745,0.4,0.461,0.455,0.4633,0.454,0.4384,0.4026
38,0.4073,0.4856,0.4093,0.3719,0.3726,0.3647,0.3725,0.3783,0.4109
39,0.2983,0.4892,0.4402,0.4503,0.4306,0.443,0.4502,0.4334,0.493
40,0.3037,0.3272,0.4078,0.4163,0.3965,0.3971,0.4528,0.3959,0.4154
41,0.362,0.4307,0.3532,0.3732,0.4143,0.4082,0.4233,0.4169,0.4232
42,0.605,0.4718,0.4068,0.4306,0.407,0.3969,0.407,0.39,0.5075
43,0.3293,0.487,0.4501,0.4359,0.4816,0.5048,0.4343,0.4224,0.5246
44,0.3423,0.2971,0.3843,0.4107,0.3582,0.3576,0.3657,0.3746,0.5223
45,0.5352,0.4236,0.3968,0.4428,0.3902,0.3843,0.379,0.3856,0.4549
46,0.3105,0.3315,0.3264,0.3436,0.3577,0.3783,0.3515,0.36,0.7101
47,0.476,0.4203,0.4258,0.4469,0.4796,0.4718,0.4196,0.4317,0.4254
48,0.4662,0.4322,0.4845,0.4328,0.3841,0.3736,0.3838,0.4028,0.4396
49,0.4487,0.3407,0.3379,0.332,0.3743,0.3983,0.403,0.4546,0.4032
50,0.3352,0.3235,0.3711,0.3581,0.3458,0.3712,0.4107,0.4757,0.4768
51,0.4645,0.462,0.5369,0.5253,0.5486,0.4737,0.4771,0.4871,0.5499
