seed,90%,80%,70%,60%,50%,40%,30%,20%,10%
1,6.2017,5.5393,5.8433,5.3458,5.4936,5.474,5.2567,5.8095,6.2862
2,5.3843,6.9109,6.3685,6.2327,6.327,6.0665,6.1049,6.0299,6.225
3,6.6611,6.4514,6.0945,6.5566,6.1609,5.9623,6.2852,5.9428,6.4358
4,4.3305,6.5424,6.6867,6.801,6.5774,6.5346,6.6534,6.3462,6.5603
5,7.3824,6.462,6.847,6.6938,6.2165,6.122,6.4985,6.04,5.8572
6,5.5521,5.4852,5.4166,5.6172,5.4036,5.522,5.6185,5.7464,5.9526
7,7.4267,6.0556,5.2846,6.0929,5.7405,5.4043,5.9171,5.8714,6.1871
8,4.6971,4.6865,4.9468,5.7199,5.7271,5.5709,5.8945,5.8741,6.5611
9,3.8157,5.2604,6.4712,6.7083,6.4948,6.4445,6.1519,5.7332,6.6951
10,5.1577,5.285,5.2004,5.3796,5.19,4.9228,5.5702,5.9297,6.1067
11,3.3119,4.1784,4.9206,5.0701,4.9296,5.5546,5.7292,5.8995,7.0237
12,3.9955,5.7977,6.4177,6.275,6.4037,6.5104,6.1889,5.9345,5.9093
13,7.6613,6.6822,5.8487,5.6178,5.7667,5.6261,5.3389,5.8723,6.3107
14,5.7106,4.8579,5.391,5.3204,5.8564,6.1702,6.3637,5.6558,5.6352
15,5.4644,4.2118,5.9738,6.1489,6.3137,6.2468,6.0694,6.2229,5.8827
16,3.571,6.3941,5.8599,5.7001,5.4443,5.8164,6.5762,6.0854,6.286
17,5.3165,5.7954,5.4223,5.3515,5.8073,5.9029,6.0883,5.9246,6.1839
18,6.7379,6.9023,6.0914,6.075,5.9953,5.8166,5.5686,6.1918,6.5516
19,4.9795,5.0218,5.7721,5.8857,5.6649,5.5221,5.7199,5.8377,5.8934
20,4.6252,5.6725,5.2303,4.9779,5.7841,5.6719,5.7006,6.3837,6.5329
21,8.433,7.2061,6.4087,6.3926,5.8885,5.795,5.7215,6.0079,6.2997
22,6.653,6.4681,5.5956,5.8697,5.5771,5.4558,5.2814,5.5476,5.5921
23,6.7243,5.7152,5.9923,6.1498,5.9828,5.9046,5.6544,5.5939,5.6806
24,7.281,6.6264,6.5985,6.6179,6.2146,6.0198,5.8844,5.7649,8.6329
25,4.6928,5.6392,5.6633,5.8522,5.5935,5.8375,5.7308,5.5645,7.0941
26,3.2663,4.5375,5.2484,5.2232,5.6664,5.9223,6.0334,6.4398,6.5006
27,4.5653,5.7758,5.2331,4.8731,5.5061,5.5099,5.6724,5.7251,6.469
28,8.3743,7.2672,6.3535,5.7146,5.5643,5.7809,5.854,6.1125,6.8737
29,6.2541,6.3967,5.7266,5.5491,5.4451,5.4887,5.5783,5.9128,6.1788
30,3.8293,3.3788,4.5686,5.5568,5.8441,6.3335,6.0639,5.9207,5.7854
31,4.4359,5.6814,5.1089,5.3494,5.5176,5.4887,5.5047,5.6891,6.5502
32,4.4457,5.5135,5.2435,4.9348,5.1799,5.1446,5.3958,6.0206,6.5456
33,3.1582,4.6192,5.8735,5.9663,5.673,5.9758,5.6731,6.0258,5.8543
