seed,90%,80%,70%,60%,50%,40%,30%,20%,10%
1,1.0,0.9358,0.9438,0.9283,0.9233,0.9278,0.9114,0.9263,0.9309
2,1.0,0.9289,0.9303,0.977,0.9601,0.9574,0.9531,0.9447,0.9287
3,1.0,0.9227,0.9203,0.8927,0.9013,0.9362,0.9322,0.9316,0.933
4,1.0,0.7625,0.9414,0.8727,0.896,0.9407,0.9409,0.9383,0.9361
5,1.0,0.7815,0.9091,0.8607,0.8895,0.8976,0.8966,0.9255,0.9225
6,1.0,0.9729,0.9648,0.9753,0.945,0.9269,0.9291,0.939,0.9293
7,1.0,0.9668,0.9538,0.9632,0.9509,0.9265,0.9232,0.9377,0.9269
8,1.0,0.925,0.8887,0.8422,0.8527,0.9335,0.9396,0.9338,0.9299
9,1.0,0.9445,0.9503,0.9251,0.9035,0.8954,0.9149,0.9271,0.9232
10,-1.0,0.896,0.9054,0.8472,0.9122,0.9168,0.913,0.9391,0.9381
11,1.0,0.9818,0.974,0.9696,0.9388,0.931,0.9196,0.921,0.9212
12,1.0,0.9602,0.9499,0.9397,0.9338,0.9353,0.9385,0.9383,0.9335
13,1.0,0.9376,0.9584,0.9451,0.9236,0.9327,0.9338,0.9413,0.9377
14,-1.0,0.1218,0.901,0.921,0.9423,0.9398,0.9258,0.922,0.9198
15,1.0,0.9951,0.9122,0.9315,0.925,0.9075,0.9158,0.9142,0.9092
16,1.0,0.9359,0.9741,0.9275,0.9309,0.9335,0.9409,0.9524,0.9366
17,1.0,0.9245,0.9209,0.9431,0.9269,0.9094,0.9197,0.9268,0.9153
18,1.0,0.9956,0.9702,0.9298,0.9299,0.9398,0.9311,0.9226,0.9231
19,1.0,0.9753,0.9672,0.9644,0.9539,0.9449,0.9384,0.9314,0.9313
20,1.0,0.972,0.8611,0.8742,0.9173,0.8974,0.9137,0.9246,0.9275
21,1.0,0.9433,0.9722,0.9531,0.9479,0.9432,0.9436,0.9362,0.9191
22,1.0,0.9816,0.9335,0.914,0.9384,0.9233,0.9146,0.9061,0.9259
23,-1.0,0.5276,0.7364,0.7886,0.8608,0.8893,0.8798,0.9059,0.9323
24,1.0,0.6777,0.7485,0.9144,0.9374,0.93,0.9321,0.9388,0.936
25,1.0,0.9186,0.9171,0.8903,0.9238,0.9236,0.9427,0.9308,0.9173
26,1.0,0.9668,0.9567,0.9521,0.8873,0.9128,0.9168,0.9135,0.9194
27,-1.0,0.9734,0.9675,0.9703,0.9562,0.9539,0.9468,0.9422,0.9335
28,1.0,0.9808,0.9158,0.8771,0.9152,0.9241,0.91,0.9221,0.9192
29,1.0,0.9982,0.9507,0.9565,0.9398,0.95,0.9446,0.9336,0.9202
30,1.0,0.9161,0.8844,0.8922,0.8844,0.9044,0.9195,0.9215,0.934
31,1.0,0.7534,0.8883,0.888,0.8895,0.8818,0.923,0.9169,0.9197
32,1.0,0.9813,0.9585,0.934,0.9197,0.922,0.9368,0.9284,0.9188
33,1.0,0.9864,0.9795,0.9802,0.9421,0.9395,0.9473,0.9385,0.9359
34,-1.0,0.8894,0.9408,0.9,0.9008,0.9112,0.907,0.9174,0.9287
35,-1.0,0.8533,0.9475,0.9617,0.9319,0.9283,0.9346,0.9314,0.9251
36,1.0,0.9738,0.8892,0.8958,0.9122,0.9177,0.9221,0.9318,0.9321
37,1.0,0.9682,0.9384,0.9323,0.9353,0.9363,0.932,0.9239,0.9158
38,1.0,0.9192,0.9066,0.9007,0.901,0.9223,0.9041,0.8863,0.9072
39,1.0,0.9898,0.9651,0.9733,0.9456,0.9225,0.9043,0.9186,0.926
40,1.0,0.6846,0.9363,0.942,0.932,0.9289,0.9382,0.9376,0.9303
41,1.0,0.9813,0.9817,0.9562,0.9563,0.9454,0.9427,0.9359,0.9318
42,1.0,0.9371,0.9244,0.8831,0.887,0.8814,0.866,0.9034,0.9019
43,1.0,0.9711,0.9606,0.9689,0.9567,0.9628,0.9464,0.943,0.9405
44,1.0,0.8504,0.9466,0.9291,0.8823,0.9154,0.9091,0.9063,0.9153
45,1.0,0.8987,0.8806,0.9269,0.8975,0.8831,0.9095,0.917,0.917
46,1.0,0.9754,0.9549,0.957,0.9447,0.9572,0.9469,0.9365,0.927
47,1.0,0.8993,0.9065,0.9111,0.9556,0.8989,0.8966,0.8998,0.9242
48,1.0,0.9683,0.967,0.9701,0.9567,0.9513,0.9388,0.9374,0.9251
49,1.0,0.9601,0.893,0.895,0.8787,0.9009,0.9022,0.8984,0.9242
50,1.0,0.9635,0.9505,0.9707,0.9634,0.9541,0.9375,0.9398,0.9335
51,1.0,0.958,0.9494,0.92,0.9052,0.9067,0.9119,0.93,0.9267
52,1.0,0.8238,0.9369,0.9365,0.9257,0.9211,0.9446,0.9397,0.9326
53,1.0,0.8927,0.9239,0.9328,0.9324,0.9217,0.9193,0.9163,0.9194
54,1.0,0.968,0.949,0.9472,0.9305,0.9484,0.9478,0.9357,0.9237
55,1.0,0.9905,0.9866,0.9666,0.96,0.9373,0.9266,0.9284,0.9188
56,1.0,0.8157,0.9388,0.9585,0.9494,0.9416,0.9378,0.9195,0.9107
57,1.0,0.9483,0.8906,0.9254,0.94,0.922,0.9249,0.9246,0.9352
58,1.0,0.8015,0.9189,0.9211,0.9309,0.9275,0.9258,0.9251,0.9302
59,1.0,-0.1439,0.7813,0.9263,0.865,0.8684,0.8538,0.8943,0.9226
60,1.0,0.8935,0.8846,0.9266,0.932,0.9371,0.9432,0.9351,0.9306
61,1.0,0.9793,0.9438,0.9411,0.9468,0.9468,0.9352,0.935,0.9363
62,1.0,0.9642,0.859,0.9501,0.9317,0.9323,0.9354,0.938,0.9359
63,1.0,0.8695,0.9462,0.9315,0.9188,0.9474,0.9414,0.9338,0.9164
64,1.0,0.896,0.8909,0.9112,0.9384,0.9311,0.9166,0.9169,0.9266
65,1.0,0.9694,0.9301,0.9486,0.9458,0.943,0.9414,0.9326,0.9255
66,1.0,0.994,0.9707,0.9594,0.9623,0.9472,0.9234,0.9232,0.9323
67,1.0,0.799,0.8019,0.9241,0.91,0.8998,0.8779,0.89,0.9101
68,1.0,0.9331,0.9196,0.9048,0.9168,0.9105,0.9108,0.9182,0.9243
69,1.0,0.9591,0.9589,0.9246,0.9205,0.9219,0.9327,0.9238,0.9248
70,1.0,0.9338,0.9577,0.9517,0.9428,0.9355,0.9343,0.9293,0.9309
71,-1.0,0.9066,0.9276,0.9253,0.9236,0.9143,0.9057,0.917,0.9271
72,1.0,0.9143,0.9757,0.9506,0.9375,0.94,0.9395,0.9304,0.926
73,1.0,0.9499,0.9609,0.9484,0.9535,0.9455,0.9333,0.9287,0.9216
74,1.0,0.8827,0.9235,0.9377,0.9237,0.9094,0.9193,0.916,0.921
75,1.0,0.9696,0.9246,0.919,0.9113,0.9155,0.9143,0.9062,0.9303
76,1.0,0.9176,0.9537,0.9505,0.9426,0.9328,0.9324,0.9274,0.9232
77,1.0,0.9423,0.9295,0.9272,0.9151,0.922,0.9151,0.9281,0.9287
78,1.0,0.9726,0.9413,0.9302,0.921,0.9109,0.9225,0.9326,0.9175
79,1.0,0.9738,0.8904,0.9336,0.9076,0.9022,0.9238,0.9285,0.9237
80,1.0,0.8603,0.8809,0.8637,0.8429,0.9102,0.9226,0.9186,0.9324
81,1.0,0.8154,0.93,0.9547,0.8754,0.8975,0.9243,0.9353,0.9243
82,-1.0,0.9412,0.9149,0.9123,0.9381,0.9544,0.9521,0.9427,0.932
83,-1.0,0.404,0.8919,0.8962,0.8994,0.9267,0.9087,0.926,0.9295
84,-1.0,0.8781,0.9402,0.9245,0.9368,0.921,0.9279,0.9372,0.9405
85,1.0,0.9526,0.9413,0.9414,0.9309,0.9106,0.922,0.9137,0.9175
86,1.0,0.7221,0.8612,0.8913,0.8824,0.8734,0.8921,0.9045,0.9107
87,1.0,0.7521,0.8274,0.9308,0.9273,0.9329,0.9268,0.9164,0.9238
88,1.0,0.9072,0.8645,0.9226,0.9322,0.9206,0.9247,0.934,0.9291
89,1.0,0.9538,0.9471,0.9155,0.9115,0.9132,0.9297,0.9235,0.9222
90,1.0,0.9494,0.9271,0.9383,0.9498,0.9502,0.9478,0.9378,0.9188
91,1.0,0.9999,0.9967,0.9653,0.9487,0.9462,0.9432,0.9353,0.9293
