seed,90%,80%,70%,60%,50%,40%,30%,20%,10%
1,10.0701,8.9227,8.758,8.0763,8.3221,8.9134,7.6188,10.0274,103.1452
2,2.9147,3.8922,5.6323,7.0154,7.9841,9.025,10.8223,12.8076,11.7442
3,7.2246,5.9475,6.1317,6.2868,6.7551,6.5108,7.0747,8.9418,31.6622
4,4.3368,5.2714,6.3266,7.0882,6.5204,7.0479,8.0606,9.6093,14.5095
5,10.1418,7.724,7.5389,7.5945,9.3901,8.5509,9.5771,12.7662,11.109
6,8.607,6.8625,7.2404,7.0854,6.7585,7.3276,10.0735,8.1651,12.2832
7,7.8429,10.5118,9.1633,8.7221,8.4647,7.9704,7.3526,8.265,9.8072
8,5.7148,4.5256,6.5594,6.4401,6.8718,7.3822,6.6506,7.0969,11.0155
9,5.5735,7.2392,7.521,7.2243,7.5027,8.0431,6.9228,7.9501,38.3349
10,8.9779,7.3352,6.4979,8.1558,8.5146,9.9156,9.4544,11.3645,10.2235
11,8.7149,9.0082,10.3984,10.4803,9.5226,8.5868,8.5526,11.8625,15.7048
12,9.5991,11.0431,11.0903,13.516,12.2026,13.3957,15.1907,15.8026,75.9492
13,2.879,5.4526,6.887,6.3119,6.6191,8.2434,7.2366,15.8009,11.4133
14,8.8596,8.9749,8.4283,7.285,8.6735,11.7437,8.2675,8.1121,8.3684
15,6.5302,5.8937,6.6054,7.3561,7.7582,6.8483,7.0433,9.9034,9.1385
16,6.5597,5.4186,7.096,6.5346,7.1884,7.5079,6.7576,10.3685,12.0886
17,2.9147,6.39,6.298,6.7675,7.3752,7.1193,7.1173,9.2506,8.2516
18,4.7117,7.1125,6.4024,7.346,8.2622,7.7525,7.6421,7.6445,17.6018
19,3.7478,6.7502,6.2797,6.1496,6.3368,11.8626,14.2202,11.3136,29.0416
20,10.9144,11.347,9.5766,8.4154,9.2958,9.3469,8.7876,9.8627,9.5061
21,7.8541,8.2484,9.0783,7.8958,6.8378,6.6372,10.7352,9.0597,9.7462
22,4.3399,8.8494,8.5907,7.3568,6.6055,6.8918,6.9555,8.8245,38.6077
23,8.9779,8.8836,7.7831,7.4656,7.0813,7.202,7.1783,7.2988,11.4824
24,11.4916,9.2195,7.7601,7.8681,8.1762,7.825,6.9309,10.7311,12.4658
25,6.8741,6.2731,5.6629,6.0961,7.0934,6.5233,6.7635,10.9015,10.9565
26,11.4916,10.5118,8.7322,9.2762,8.1911,7.4798,7.1824,8.0168,7.8061
27,4.2632,6.0948,7.5415,7.0383,7.1954,8.6601,9.1768,9.4749,75.9492
28,9.1301,9.1372,8.7173,8.1257,8.0769,7.4265,7.954,11.1327,12.6903
29,9.2722,7.2703,6.9044,6.1933,5.9961,7.3837,7.176,7.2548,8.5036
30,10.0701,8.3064,9.0144,8.1059,8.3208,9.5883,8.8795,8.368,181.679
31,8.1393,8.998,7.596,7.4522,6.9333,7.2528,8.5594,7.5023,15.3967
32,5.7148,6.2443,7.2763,7.0126,6.8855,6.6136,8.1235,12.7687,11.1048
33,11.7084,9.0007,11.0804,10.2939,9.4714,8.5499,11.4631,20.9224,10.1377
34,6.349,6.9662,6.1051,7.3437,7.9274,7.5636,7.2406,11.1807,15.2551
35,6.349,6.3525,7.5384,7.9103,6.9873,7.3179,7.3079,6.7739,66.4196
36,8.4646,8.4897,7.5193,7.1603,6.5564,7.009,6.9938,8.0474,12.3376
37,6.681,8.4483,8.7146,7.8821,8.3325,7.7936,9.4638,8.1449,8.3578
38,5.9684,6.8829,6.7363,6.514,7.5257,9.8184,8.8841,7.3341,8.1115
39,5.9684,7.9441,7.2882,8.6829,8.393,8.6427,9.3208,9.8047,12.7072
40,8.1038,7.2777,8.8907,8.3562,7.7658,7.8044,8.1168,9.9616,10.6035
41,9.2554,10.7195,8.785,7.271,5.9922,6.3797,10.7627,12.3582,15.253
42,5.6405,6.3371,7.3513,7.4459,7.9982,9.1845,7.7988,8.7782,8.3476
43,4.4567,5.7882,5.2204,7.8506,6.9303,6.6044,6.3857,8.4004,16.6097
44,7.2501,7.3294,9.5295,11.0174,9.8287,8.7866,8.6965,8.7651,8.2516
45,6.1983,6.0319,6.9587,7.6376,8.4662,7.7344,7.2355,7.466,9.9643
46,7.6425,7.3172,5.9124,5.4298,5.5014,10.8599,10.1021,9.1208,9.1002
47,8.1113,6.343,6.949,8.2763,7.711,7.0781,6.6746,8.7196,12.1068
48,8.712,7.3493,6.9829,7.6336,6.7924,6.5723,8.9204,9.6029,66.4196
49,5.9552,6.2973,7.743,6.728,6.9674,6.9278,6.6196,8.1655,12.1068
50,10.1418,8.3288,8.7493,8.94,10.3414,9.1288,7.2928,11.8925,75.9492
51,8.1751,7.394,9.4251,9.1069,10.1192,8.9233,8.489,8.0141,23.7448
52,10.1418,9.005,7.8433,6.7571,6.3187,9.5304,11.3569,8.4751,35.0101
53,8.607,8.1135,7.1386,7.0827,8.2214,7.2725,7.7914,7.5589,7.8061
54,4.4593,5.1678,6.124,6.9242,6.7663,7.5664,7.2525,9.2908,10.5416
55,8.4472,6.7381,7.9534,7.6715,7.6646,6.7937,6.3835,12.7687,11.1048
56,7.0911,6.3676,6.3646,6.9409,8.2565,8.0046,7.3819,10.2577,8.9988
57,4.2091,4.9485,7.7444,7.0362,7.3121,9.2004,8.4036,13.1365,11.9998
58,7.2501,8.389,8.8951,8.9387,9.8921,8.8395,8.6234,8.1684,206.4019
59,8.1113,7.9885,6.9694,6.3954,6.7404,6.72,7.3034,7.4988,7.8528
60,5.9552,6.8246,6.8822,6.329,7.4272,7.1791,8.6114,10.3234,55.6323
61,8.2695,8.3612,8.7383,7.8959,7.3832,7.463,7.9453,10.134,16.1637
62,6.9056,6.2994,6.6311,7.5571,8.4247,8.2244,7.9474,10.0272,10.1377
63,4.2161,5.0326,6.4113,6.3687,7.2353,8.6081,7.8684,9.3033,25.5892
64,8.1393,8.3973,7.6292,6.5942,7.8867,9.1377,8.1343,7.5023,17.127
65,6.8645,7.0898,7.6861,9.3555,8.8188,8.4025,8.3629,7.2982,29.4269
66,4.8883,8.0083,9.0246,8.1365,7.9255,7.5148,7.6558,7.443,11.4824
67,7.6235,7.5728,7.0443,7.408,7.154,8.0245,7.2702,7.1459,44.2463
68,3.2819,6.8849,7.2686,7.6544,6.9949,6.9709,7.1864,8.0834,8.0318
69,5.7148,6.9447,7.268,7.9277,7.5316,7.9225,10.6026,10.626,30.9741
70,9.7088,7.8588,7.2211,6.4691,6.1818,7.3325,8.0329,8.9768,12.0069
71,8.8596,8.1734,6.6587,7.4661,8.2838,10.7899,9.9712,9.3096,8.0048
72,8.607,7.0952,8.1926,7.4396,8.8249,7.9996,7.3706,10.7024,9.8694
73,6.0135,7.721,7.9725,7.3455,7.2991,7.0651,12.8567,11.1868,8.9486
74,8.712,8.3043,8.356,7.7124,7.1952,7.9899,8.756,8.8153,8.9689
75,9.2722,9.2916,12.0747,10.0407,8.5906,9.2924,12.2767,11.2733,10.6035
76,3.8332,5.4496,6.672,7.8396,9.6725,9.0667,8.4195,6.7832,38.3349
77,10.6688,8.853,9.1559,9.0319,8.5993,7.7552,7.7812,8.8336,8.9189
78,5.9384,9.5261,9.7025,8.8805,10.1774,10.6805,9.5961,10.8457,10.3681
79,2.879,4.2357,6.041,8.1206,7.6264,7.3964,6.802,6.3776,10.5416
80,9.5991,9.8836,8.8759,7.5424,7.7591,7.664,7.0976,8.7697,9.3983
81,7.6172,7.8364,6.8384,7.5394,7.5404,7.3337,8.302,8.7668,8.0318
82,6.9445,7.1521,6.7562,7.4549,7.3158,8.8153,7.9592,7.2699,23.1501
83,8.8596,7.0892,5.8709,5.9511,5.5982,7.1492,7.4915,7.0705,15.8874
84,6.3078,5.034,5.1605,6.6366,7.1898,6.7448,6.38,6.0988,16.6097
85,8.636,7.8802,8.1234,7.572,7.1703,7.5033,7.7928,8.4231,10.3681
