seed,90%,80%,70%,60%,50%,40%,30%,20%,10%
1,4.4934,4.5076,4.5056,4.4635,4.4563,4.4402,4.4203,4.4192,4.4217
2,4.25,4.3372,4.38,4.4098,4.4212,4.4325,4.4283,4.4132,4.4125
3,4.4345,4.3879,4.4078,4.4201,4.4089,4.3931,4.4051,4.4393,4.4546
4,4.5049,4.4879,4.4169,4.436,4.453,4.4414,4.4534,4.4518,4.453
5,4.273,4.3409,4.4124,4.4289,4.4237,4.4147,4.4192,4.414,4.4019
6,4.4011,4.4027,4.3985,4.4323,4.4552,4.4396,4.4317,4.4328,4.4327
7,4.4852,4.4535,4.4572,4.4586,4.4302,4.4439,4.4468,4.4432,4.4285
8,4.4132,4.4501,4.4836,4.4735,4.4928,4.4674,4.4445,4.4305,4.4316
9,4.3001,4.399,4.499,4.4853,4.4686,4.4621,4.4514,4.445,4.4551
10,4.3173,4.442,4.4894,4.4906,4.4784,4.4572,4.4402,4.4378,4.4375
11,4.261,4.3395,4.4094,4.4123,4.4471,4.4427,4.4553,4.4424,4.4413
12,4.4237,4.4746,4.4239,4.4441,4.4311,4.4135,4.4214,4.4259,4.4091
13,4.3536,4.3748,4.4458,4.4435,4.4545,4.4335,4.4433,4.44,4.416
14,4.435,4.5119,4.4575,4.4986,4.4536,4.4353,4.4341,4.4163,4.4121
15,4.4417,4.4298,4.4429,4.4081,4.4075,4.3745,4.3983,4.4103,4.412
16,4.4607,4.424,4.3546,4.3564,4.388,4.366,4.389,4.4087,4.4206
17,4.453,4.4765,4.4851,4.4603,4.4216,4.4092,4.4006,4.4321,4.4289
18,4.342,4.4364,4.4742,4.4261,4.4561,4.4463,4.4644,4.4468,4.45
19,4.4163,4.5,4.4107,4.4212,4.4077,4.4012,4.4033,4.4156,4.421
20,4.4322,4.3868,4.3695,4.3852,4.3765,4.3856,4.3829,4.3935,4.4215
21,4.5272,4.5463,4.4574,4.4422,4.4275,4.4305,4.4235,4.4239,4.4447
22,4.4372,4.3961,4.4635,4.4595,4.4366,4.4388,4.4248,4.4312,4.4376
23,4.5747,4.4648,4.4645,4.4413,4.4454,4.4376,4.4368,4.4395,4.4275
24,4.4373,4.4482,4.3848,4.4184,4.413,4.4203,4.4311,4.4238,4.4133
25,4.3492,4.5142,4.4712,4.4804,4.4462,4.4136,4.4158,4.4166,4.4185
26,4.3165,4.3654,4.3846,4.4284,4.4265,4.4271,4.4106,4.4342,4.4313
27,4.3351,4.4106,4.3882,4.4374,4.4553,4.445,4.4382,4.4412,4.4343
28,4.4988,4.4003,4.4082,4.4345,4.4428,4.4387,4.4305,4.4501,4.4353
29,4.2846,4.4101,4.4106,4.4366,4.4717,4.4396,4.4344,4.4247,4.4519
30,4.4348,4.3736,4.4146,4.4087,4.3849,4.4417,4.4657,4.4505,4.4154
31,4.3579,4.3763,4.3869,4.3623,4.35,4.3594,4.3927,4.4265,4.4435
32,4.5176,4.5418,4.5107,4.4963,4.4695,4.4717,4.4447,4.4292,4.4366
33,4.3614,4.3929,4.3706,4.3926,4.3841,4.4018,4.4074,4.4143,4.4254
34,4.53,4.4997,4.4287,4.4545,4.4045,4.4089,4.4067,4.412,4.4194
35,4.32,4.3245,4.3701,4.398,4.4101,4.427,4.4146,4.4307,4.4362
36,4.4432,4.4479,4.4714,4.4681,4.4225,4.4321,4.4391,4.4146,4.4328
37,4.5084,4.4531,4.4381,4.4189,4.4423,4.4447,4.4526,4.4517,4.4366
